Data/Hora,EPI,Status,Camera
2026-02-04 22:31:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:54,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:54,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:55,Bota,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:56,Abafador,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:57,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:57,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:57,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:31:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:31:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:04,Pessoa,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:04,Oculos,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:05,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:06,Abafador,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:07,Capacete,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:07,Luva,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:08,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:14,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:14,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:15,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:16,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:17,Capacete,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:17,Luva,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:18,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:24,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:24,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:24,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:24,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:24,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:24,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:24,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:24,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:25,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:25,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:25,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:25,Bota,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:25,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:26,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:26,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:26,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:26,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:26,Abafador,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:26,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:27,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:27,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:27,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:27,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:27,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:27,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:28,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:28,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:28,Mascara,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:28,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:28,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:28,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:29,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:29,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:29,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:29,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:29,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:29,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:30,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:30,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:30,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:30,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:30,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:31,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:31,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:31,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:31,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:31,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:31,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:32,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:32,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:32,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:32,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:32,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:32,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:34,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:34,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:35,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:37,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:37,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:37,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:38,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:32:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:32:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
